mean_x,mean_y,mean_z,std_x,std_y,std_z,R,log_rmsW,rX_ratio,rY_ratio,rZ_ratio,psi,elev_normalized,elev_sin,elev_cos,is_synthetic,time_s,azimuth_deg,az_sector,elev_class,psi_cls
0.136995,-0.004383,-0.053897,0.597086,0.57769,0.536647,0.147281,0.025206,0.577402,0.534048,0.411475,0.852719,0.0,0.0,1.0,0.0,0.511333,39.541289,1.0,0,2
0.180716,-0.11285,-0.073173,0.573101,0.578165,0.535238,0.225273,0.024825,0.553776,0.572602,0.469979,0.774727,0.0,0.0,1.0,0.0,1.131333,-16.495841,11.0,0,0
0.099908,-0.167417,-0.073529,0.58223,0.622835,0.479137,0.208366,0.021013,0.590493,1.016058,0.605911,0.791634,0.0,0.0,1.0,0.0,2.111333,17.854829,0.0,0,1
0.069171,-0.268583,-0.086215,0.581115,0.608723,0.455301,0.290438,0.02433,0.583144,0.965007,0.517808,0.709562,0.0,0.0,1.0,0.0,2.731333,-77.348944,9.0,0,0
-0.038726,-0.204513,-0.074917,0.605646,0.635551,0.424578,0.221219,0.022793,0.575556,0.993875,0.478298,0.778781,0.0,0.0,1.0,0.0,3.541333,-69.07123,9.0,0,1
-0.041299,-0.130981,-0.051733,0.692103,0.589086,0.390362,0.146758,0.016116,0.965315,0.854025,0.368831,0.853242,0.0,0.0,1.0,0.0,4.361333,-117.828659,8.0,0,2
-0.022589,-0.091173,-0.042689,0.686624,0.586774,0.416578,0.103175,0.011982,1.160578,0.863245,0.464912,0.896825,0.0,0.0,1.0,0.0,4.581333,-80.760753,9.0,0,2
-0.041411,-0.072241,-0.059765,0.707966,0.540699,0.442571,0.102497,0.019762,0.82573,0.459485,0.373224,0.897503,0.0,0.0,1.0,0.0,5.121333,-119.862461,8.0,0,2
-0.018965,-0.052011,-0.053248,0.650716,0.445318,0.418998,0.076812,0.018614,0.839139,0.308045,0.365359,0.923188,0.0,0.0,1.0,0.0,5.901333,-151.363812,6.0,0,2
0.011758,-0.034264,-0.017892,0.353381,0.283424,0.285268,0.040403,0.010951,0.586632,0.237398,0.274641,0.959597,0.0,0.0,1.0,0.0,6.931333,5.360261,0.0,0,2
