mean_x,mean_y,mean_z,std_x,std_y,std_z,R,log_rmsW,rX_ratio,rY_ratio,rZ_ratio,psi,elev_normalized,elev_sin,elev_cos,is_synthetic,time_s,azimuth_deg,az_sector,elev_class,psi_cls
0.253912,-0.136729,-0.009695,0.594691,0.631702,0.404938,0.288548,0.082646,0.533091,0.376242,0.126772,0.711452,0.0,0.0,1.0,0.0,0.471333,-21.130962,11.0,0,0
0.162907,-0.117486,-0.004302,0.598356,0.631926,0.449691,0.200898,0.081508,0.531576,0.594673,0.31861,0.799102,0.0,0.0,1.0,0.0,1.331333,-11.887593,11.0,1,1
0.098182,-0.131842,-0.017255,0.568361,0.614745,0.521241,0.165287,0.064956,0.528965,0.68756,0.401164,0.834713,0.0,0.0,1.0,0.0,2.071333,-40.867724,10.0,0,1
-0.008078,-0.192918,0.016419,0.554433,0.611068,0.53066,0.193784,0.063333,0.445682,0.679655,0.403667,0.806216,0.0,0.0,1.0,0.0,2.841333,-62.619523,9.0,1,1
-0.021853,-0.157346,0.017836,0.56365,0.615827,0.526734,0.159855,0.042124,0.227796,0.473259,0.187522,0.840145,0.0,0.0,1.0,0.0,3.071333,-73.658524,9.0,1,1
0.002256,-0.15019,0.037035,0.592438,0.633978,0.472311,0.154705,0.046485,0.335519,0.527692,0.209368,0.845295,0.0,0.0,1.0,0.0,3.801333,-11.929917,11.0,2,1
-0.029974,-0.127822,0.037802,0.646807,0.615299,0.429285,0.136623,0.053671,0.419445,0.440282,0.242768,0.863377,0.0,0.0,1.0,0.0,4.481333,-95.41429,8.0,2,2
0.079856,-0.113739,0.13595,0.614421,0.568758,0.511,0.194413,0.047969,0.464179,0.372923,0.332362,0.805587,0.0,0.0,1.0,0.0,5.231333,-105.023295,8.0,2,1
0.08838,-0.129996,0.191787,0.589342,0.539529,0.547757,0.247976,0.03697,0.430646,0.190125,0.327047,0.752024,0.0,0.0,1.0,0.0,6.061333,-19.790048,11.0,2,0
0.079288,-0.097334,0.139883,0.43281,0.44811,0.474972,0.187957,0.016461,0.208806,0.111975,0.4408,0.812043,0.0,0.0,1.0,0.0,6.961333,-15.866724,11.0,2,1
