mean_x,mean_y,mean_z,std_x,std_y,std_z,R,log_rmsW,rX_ratio,rY_ratio,rZ_ratio,psi,elev_normalized,elev_sin,elev_cos,is_synthetic,time_s,azimuth_deg,az_sector,elev_class,psi_cls
0.185175,-0.025743,-0.098758,0.596541,0.60348,0.484822,0.211437,0.013007,0.663562,0.457453,0.313804,0.788563,0.0,0.0,1.0,0.0,0.531333,-42.618991,10.0,0,1
0.135594,-0.033433,-0.123887,0.612863,0.589927,0.491295,0.186686,0.012685,0.653356,0.441599,0.321971,0.813314,0.0,0.0,1.0,0.0,1.321333,-5.530959,11.0,0,1
0.09653,-0.103741,-0.059971,0.62711,0.614169,0.453483,0.153872,0.0101,0.647335,0.622599,0.302,0.846128,0.0,0.0,1.0,0.0,2.041333,-25.350246,11.0,0,2
0.023226,-0.155563,-0.004778,0.624169,0.588962,0.488468,0.15736,0.012298,0.62062,0.663848,0.443066,0.84264,0.0,0.0,1.0,0.0,2.771333,-43.732545,10.0,1,1
-0.05488,-0.19911,0.031009,0.617903,0.580527,0.487276,0.20885,0.017009,0.52741,0.599761,0.345322,0.79115,0.0,0.0,1.0,0.0,3.571333,-66.090075,9.0,2,1
-0.176962,-0.141602,0.023236,0.615644,0.554739,0.511092,0.22783,0.015922,0.52938,0.550196,0.36069,0.77217,0.0,0.0,1.0,0.0,4.431333,-131.731608,7.0,2,0
-0.159716,-0.118393,0.02184,0.622956,0.561895,0.505974,0.200007,0.013577,0.542039,0.556345,0.317228,0.799993,0.0,0.0,1.0,0.0,4.671333,-142.138019,7.0,1,1
-0.144373,-0.10683,0.015643,0.64939,0.550087,0.492919,0.18028,0.009785,0.693769,0.592129,0.462063,0.81972,0.0,0.0,1.0,0.0,5.361333,-137.977011,7.0,1,1
-0.088899,-0.078621,0.011021,0.576885,0.468809,0.442722,0.119188,0.004242,1.385518,0.893036,0.940685,0.880812,0.0,0.0,1.0,0.0,5.981333,-166.598021,6.0,1,2
-0.002883,-0.032077,0.011702,0.408746,0.335048,0.303904,0.034266,0.003084,1.313123,0.908809,0.84611,0.965734,0.0,0.0,1.0,0.0,6.761333,-171.993387,6.0,1,2
