mean_x,mean_y,mean_z,std_x,std_y,std_z,R,log_rmsW,rX_ratio,rY_ratio,rZ_ratio,psi,elev_normalized,elev_sin,elev_cos,is_synthetic,time_s,azimuth_deg,az_sector,elev_class,psi_cls
0.142769,-0.204754,-0.012404,0.643456,0.540757,0.480611,0.249922,0.02675,0.890938,0.674507,0.601089,0.750078,0.444444,0.642788,0.766044,0.0,0.351333,-26.689961,11.0,0,0
0.18319,-0.245352,-0.036324,0.585293,0.559133,0.499579,0.308343,0.02566,0.703047,0.856737,0.736102,0.691657,0.444444,0.642788,0.766044,0.0,1.121333,-44.184183,10.0,0,0
0.126153,-0.212887,-0.013071,0.542621,0.584865,0.549482,0.247803,0.021867,0.567166,1.006452,0.912864,0.752197,0.444444,0.642788,0.766044,0.0,1.871333,-54.399495,10.0,0,0
0.034574,-0.236722,0.001482,0.521352,0.591198,0.566878,0.239238,0.022763,0.525359,1.051833,0.865286,0.760762,0.444444,0.642788,0.766044,0.0,2.651333,-63.912593,9.0,1,0
-0.041369,-0.14892,0.046446,0.588769,0.594361,0.523364,0.161387,0.02082,0.62932,0.899648,0.600067,0.838613,0.444444,0.642788,0.766044,0.0,3.721333,-96.524146,8.0,2,1
-0.033878,-0.177077,0.065704,0.599953,0.57046,0.52697,0.191888,0.025584,0.635944,0.654839,0.567939,0.808112,0.444444,0.642788,0.766044,0.0,4.301333,-92.348653,8.0,2,1
-0.065413,-0.147855,0.035687,0.630699,0.551346,0.520312,0.165571,0.031524,0.635023,0.440855,0.492805,0.834429,0.444444,0.642788,0.766044,0.0,5.061333,-132.420609,7.0,2,1
-0.042751,-0.123828,-5.7e-05,0.588621,0.553469,0.508245,0.131,0.028745,0.588573,0.409587,0.436402,0.869,0.444444,0.642788,0.766044,0.0,5.901333,-157.358718,6.0,1,2
-0.047843,-0.076248,-0.024621,0.561454,0.520969,0.466828,0.093322,0.024423,0.653451,0.416743,0.409149,0.906678,0.444444,0.642788,0.766044,0.0,6.131333,-139.509773,7.0,0,2
-0.020869,-0.041381,-0.012416,0.427984,0.430674,0.363827,0.047979,0.018238,0.516103,0.435753,0.312871,0.952021,0.444444,0.642788,0.766044,0.0,6.751333,-156.875869,6.0,0,2
-0.002962,-0.031081,-0.00659,0.370117,0.371498,0.327576,0.031909,0.004814,0.65891,0.341253,0.291977,0.968091,0.444444,0.642788,0.766044,0.0,6.991333,-178.584838,6.0,0,2
