mean_x,mean_y,mean_z,std_x,std_y,std_z,R,log_rmsW,rX_ratio,rY_ratio,rZ_ratio,psi,elev_normalized,elev_sin,elev_cos,is_synthetic,time_s,azimuth_deg,az_sector,elev_class,psi_cls
0.028317,-0.098241,0.024807,0.550566,0.585141,0.585963,0.105207,0.017779,0.53768,0.741645,0.84207,0.894793,0.833333,0.965926,0.258819,0.0,0.471333,-10.82601,11.0,2,2
0.005559,-0.143167,0.04298,0.582223,0.59242,0.536315,0.149582,0.022826,0.602336,0.734497,0.635552,0.850418,0.833333,0.965926,0.258819,0.0,1.311333,-77.504256,9.0,2,2
-0.039437,-0.214398,0.038486,0.593695,0.5954,0.493908,0.221366,0.02726,0.583143,0.784502,0.57326,0.778634,0.833333,0.965926,0.258819,0.0,1.911333,-57.735302,10.0,2,1
-0.074731,-0.232875,0.056981,0.593826,0.586329,0.490345,0.251123,0.024255,0.560126,0.772633,0.520561,0.748877,0.833333,0.965926,0.258819,0.0,2.841333,-74.703218,9.0,2,0
-0.040216,-0.225872,0.048648,0.604059,0.585189,0.487449,0.234525,0.02291,0.515973,0.718347,0.488726,0.765475,0.833333,0.965926,0.258819,0.0,3.591333,-104.177375,8.0,2,0
0.000483,-0.156193,-0.02508,0.638465,0.542184,0.522799,0.158195,0.028924,0.634379,0.437108,0.545566,0.841805,0.833333,0.965926,0.258819,0.0,4.301333,-102.516562,8.0,0,1
-0.0005,-0.119941,-0.0047,0.631437,0.537676,0.545631,0.120034,0.027186,0.655124,0.397574,0.54365,0.879966,0.833333,0.965926,0.258819,0.0,4.531333,-119.014295,8.0,1,2
-0.051247,-0.045111,-0.012872,0.657831,0.501163,0.557852,0.069476,0.033047,0.684816,0.30688,0.507255,0.930524,0.833333,0.965926,0.258819,0.0,5.121333,-113.05595,8.0,0,2
-0.105642,-0.015264,-0.019342,0.622903,0.499252,0.592267,0.108477,0.029233,0.642906,0.24959,0.48919,0.891523,0.833333,0.965926,0.258819,0.0,6.001333,-156.480833,6.0,0,2
-0.066301,-0.011211,-0.011562,0.574387,0.522511,0.500316,0.068229,0.016739,0.720218,0.386859,0.407359,0.931771,0.833333,0.965926,0.258819,0.0,6.791333,169.874383,5.0,0,2
