mean_x,mean_y,mean_z,std_x,std_y,std_z,R,log_rmsW,rX_ratio,rY_ratio,rZ_ratio,psi,elev_normalized,elev_sin,elev_cos,is_synthetic,time_s,azimuth_deg,az_sector,elev_class,psi_cls
0.088707,-0.147897,-0.017703,0.603333,0.605765,0.488763,0.173366,0.023194,0.752676,0.634222,0.61706,0.826634,0.444444,0.642788,0.766044,0.0,0.371333,5.145799,0.0,0,1
0.068912,-0.14016,0.060113,0.56982,0.63172,0.498115,0.167354,0.026401,0.663874,0.842417,0.703039,0.832646,0.444444,0.642788,0.766044,0.0,1.161333,-78.154841,9.0,2,1
0.037518,-0.165749,0.073713,0.561515,0.612167,0.524907,0.18524,0.027116,0.609473,0.875744,0.708961,0.81476,0.444444,0.642788,0.766044,0.0,1.961333,-30.968711,10.0,2,1
-0.064826,-0.183714,0.083126,0.552087,0.585678,0.554269,0.211809,0.026668,0.71338,1.071472,0.794032,0.788191,0.444444,0.642788,0.766044,0.0,2.701333,-64.000393,9.0,2,1
-0.128051,-0.132093,0.037265,0.566711,0.591366,0.541973,0.187708,0.020628,0.778318,1.136716,0.743465,0.812292,0.444444,0.642788,0.766044,0.0,2.991333,-34.720612,10.0,2,1
-0.130629,-0.171198,0.045625,0.567496,0.586569,0.534156,0.220123,0.025693,0.662859,0.977711,0.597868,0.779877,0.444444,0.642788,0.766044,0.0,3.511333,-77.548658,9.0,2,1
-0.156504,-0.121719,0.072343,0.573412,0.58796,0.529929,0.211051,0.022947,0.682384,0.987017,0.516939,0.788949,0.444444,0.642788,0.766044,0.0,3.761333,-54.159458,10.0,2,1
-0.182071,-0.140318,-0.000533,0.635068,0.527942,0.514798,0.229868,0.027402,0.624081,0.437563,0.299396,0.770132,0.444444,0.642788,0.766044,0.0,5.161333,-114.306283,8.0,1,0
-0.16166,-0.0967,-0.040507,0.607547,0.502409,0.485198,0.19268,0.019205,0.704816,0.31259,0.33769,0.80732,0.444444,0.642788,0.766044,0.0,5.971333,-154.614983,6.0,0,1
-0.044812,-0.034605,-0.042376,0.41097,0.354464,0.352969,0.07072,0.007522,0.878429,0.360181,0.48064,0.92928,0.444444,0.642788,0.766044,0.0,6.911333,-153.23719,6.0,0,2
